reward,step_time,total_stopped,total_wait_time
-3.0,85710.0,1,1.0
21.0,85715.0,6,19.0
-18.0,85720.0,10,57.0
-38.0,85725.0,8,79.0
-22.0,85730.0,1,56.0
23.0,85735.0,0,16.0
40.0,85740.0,1,5.0
11.0,85745.0,1,8.0
-3.0,85750.0,2,4.0
4.0,85755.0,4,17.0
-13.0,85760.0,0,16.0
1.0,85765.0,1,5.0
11.0,85770.0,2,15.0
-10.0,85775.0,1,6.0
9.0,85780.0,6,19.0
-13.0,85785.0,3,34.0
-15.0,85790.0,0,13.0
21.0,85795.0,2,6.0
7.0,85800.0,3,21.0
-15.0,85805.0,1,10.0
11.0,85810.0,5,19.0
-9.0,85815.0,1,20.0
-1.0,85820.0,1,4.0
16.0,85825.0,1,1.0
3.0,85830.0,6,21.0
-20.0,85835.0,3,31.0
-10.0,85840.0,2,15.0
16.0,85845.0,3,21.0
-6.0,85850.0,1,8.0
13.0,85855.0,6,22.0
-14.0,85860.0,5,43.0
-21.0,85865.0,1,34.0
9.0,85870.0,1,15.0
19.0,85875.0,1,15.0
0.0,85880.0,1,1.0
14.0,85885.0,4,14.0
-13.0,85890.0,0,12.0
2.0,85895.0,0,0.0
12.0,85900.0,0,0.0
0.0,85905.0,1,3.0
-3.0,85910.0,0,0.0
3.0,85915.0,4,16.0
-16.0,85920.0,0,16.0
0.0,85925.0,1,3.0
13.0,85930.0,1,8.0
-5.0,85935.0,2,3.0
5.0,85940.0,5,20.0
-17.0,85945.0,2,24.0
-4.0,85950.0,2,14.0
10.0,85955.0,2,18.0
-4.0,85960.0,2,28.0
-10.0,85965.0,1,2.0
26.0,85970.0,7,25.0
-23.0,85975.0,6,44.0
-19.0,85980.0,4,40.0
4.0,85985.0,4,38.0
2.0,85990.0,2,27.0
11.0,85995.0,8,39.0
-12.0,86000.0,9,68.0
-29.0,86005.0,6,66.0
2.0,86010.0,3,43.0
23.0,86015.0,7,52.0
-9.0,86020.0,1,49.0
3.0,86025.0,6,33.0
16.0,86030.0,5,39.0
-6.0,86035.0,2,24.0
15.0,86040.0,2,18.0
6.0,86045.0,3,24.0
-6.0,86050.0,2,11.0
13.0,86055.0,5,18.0
-7.0,86060.0,4,31.0
-13.0,86065.0,1,24.0
7.0,86070.0,1,14.0
10.0,86075.0,1,17.0
-3.0,86080.0,2,23.0
-6.0,86085.0,1,2.0
21.0,86090.0,3,14.0
-12.0,86095.0,0,6.0
8.0,86100.0,2,6.0
0.0,86105.0,2,16.0
-10.0,86110.0,2,6.0
10.0,86115.0,5,19.0
-13.0,86120.0,3,27.0
-8.0,86125.0,0,8.0
19.0,86130.0,0,0.0
8.0,86135.0,2,2.0
-2.0,86140.0,5,21.0
-19.0,86145.0,2,29.0
-8.0,86150.0,1,11.0
18.0,86155.0,4,20.0
-9.0,86160.0,2,13.0
7.0,86165.0,7,29.0
-16.0,86170.0,5,45.0
-16.0,86175.0,2,32.0
13.0,86180.0,5,33.0
-1.0,86185.0,1,24.0
9.0,86190.0,7,30.0
-6.0,86195.0,8,55.0
-25.0,86200.0,4,53.0
2.0,86205.0,3,38.0
15.0,86210.0,4,48.0
-10.0,86215.0,1,26.0
22.0,86220.0,6,21.0
5.0,86225.0,6,44.0
-23.0,86230.0,1,29.0
15.0,86235.0,3,21.0
8.0,86240.0,3,36.0
-15.0,86245.0,1,15.0
21.0,86250.0,4,18.0
-3.0,86255.0,1,23.0
-5.0,86260.0,0,0.0
23.0,86265.0,1,5.0
-5.0,86270.0,3,15.0
-10.0,86275.0,1,6.0
9.0,86280.0,3,10.0
-4.0,86285.0,0,5.0
5.0,86290.0,1,3.0
2.0,86295.0,2,2.0
1.0,86300.0,5,20.0
-18.0,86305.0,1,20.0
0.0,86310.0,3,8.0
12.0,86315.0,3,13.0
-5.0,86320.0,6,30.0
-17.0,86325.0,2,33.0
-3.0,86330.0,1,8.0
25.0,86335.0,3,15.0
-7.0,86340.0,8,46.0
-31.0,86345.0,8,86.0
-40.0,86350.0,4,81.0
5.0,86355.0,2,38.0
43.0,86360.0,4,21.0
17.0,86365.0,2,15.0
6.0,86370.0,7,29.0
-14.0,86375.0,7,57.0
-28.0,86380.0,2,51.0
6.0,86385.0,2,27.0
24.0,86390.0,5,31.0
-4.0,86395.0,2,20.0
11.0,86400.0,6,23.0
-3.0,86405.0,3,34.0
-11.0,86410.0,1,16.0
18.0,86415.0,2,14.0
2.0,86420.0,2,2.0
12.0,86425.0,7,26.0
-24.0,86430.0,2,37.0
-11.0,86435.0,1,7.0
30.0,86440.0,2,11.0
-4.0,86445.0,2,8.0
3.0,86450.0,6,32.0
-24.0,86455.0,3,35.0
-3.0,86460.0,3,17.0
18.0,86465.0,4,28.0
-11.0,86470.0,2,21.0
7.0,86475.0,6,23.0
-2.0,86480.0,3,35.0
-12.0,86485.0,1,12.0
23.0,86490.0,2,8.0
4.0,86495.0,6,31.0
-23.0,86500.0,4,34.0
-3.0,86505.0,1,14.0
20.0,86510.0,1,11.0
3.0,86515.0,1,16.0
-5.0,86520.0,1,21.0
-5.0,86525.0,2,6.0
15.0,86530.0,5,25.0
-19.0,86535.0,1,27.0
-2.0,86540.0,3,8.0
19.0,86545.0,4,24.0
-16.0,86550.0,1,14.0
10.0,86555.0,5,18.0
-4.0,86560.0,5,31.0
-13.0,86565.0,1,19.0
12.0,86570.0,1,12.0
7.0,86575.0,3,25.0
-13.0,86580.0,1,8.0
17.0,86585.0,6,18.0
-10.0,86590.0,2,29.0
-11.0,86595.0,1,11.0
18.0,86600.0,1,7.0
4.0,86605.0,3,6.0
1.0,86610.0,8,39.0
-33.0,86615.0,4,55.0
-16.0,86620.0,2,27.0
28.0,86625.0,5,30.0
-3.0,86630.0,4,32.0
-2.0,86635.0,8,33.0
-1.0,86640.0,7,52.0
-19.0,86645.0,1,39.0
13.0,86650.0,2,17.0
22.0,86655.0,1,6.0
11.0,86660.0,6,25.0
-19.0,86665.0,4,38.0
-13.0,86670.0,1,17.0
21.0,86675.0,3,13.0
4.0,86680.0,0,6.0
7.0,86685.0,1,4.0
2.0,86690.0,1,3.0
1.0,86695.0,1,8.0
-5.0,86700.0,3,17.0
-9.0,86705.0,1,7.0
10.0,86710.0,3,10.0
-3.0,86715.0,2,20.0
-10.0,86720.0,1,5.0
15.0,86725.0,2,9.0
-4.0,86730.0,1,1.0
8.0,86735.0,5,21.0
-20.0,86740.0,0,22.0
-1.0,86745.0,1,5.0
17.0,86750.0,1,10.0
-5.0,86755.0,1,1.0
9.0,86760.0,2,11.0
-10.0,86765.0,0,3.0
8.0,86770.0,0,0.0
3.0,86775.0,1,1.0
-1.0,86780.0,1,6.0
-5.0,86785.0,0,6.0
0.0,86790.0,0,0.0
6.0,86795.0,0,0.0
0.0,86800.0,0,0.0
0.0,86805.0,1,3.0
-3.0,86810.0,0,0.0
3.0,86815.0,1,3.0
-3.0,86820.0,1,8.0
-5.0,86825.0,2,3.0
5.0,86830.0,4,19.0
-16.0,86835.0,1,17.0
2.0,86840.0,1,3.0
14.0,86845.0,1,6.0
-3.0,86850.0,0,0.0
6.0,86855.0,3,10.0
-10.0,86860.0,1,8.0
2.0,86865.0,1,6.0
2.0,86870.0,2,15.0
-9.0,86875.0,1,1.0
14.0,86880.0,4,12.0
-11.0,86885.0,8,42.0
-30.0,86890.0,5,56.0
-14.0,86895.0,1,30.0
26.0,86900.0,3,15.0
15.0,86905.0,0,7.0
8.0,86910.0,6,20.0
-13.0,86915.0,8,48.0
-28.0,86920.0,3,53.0
-5.0,86925.0,4,44.0
9.0,86930.0,6,52.0
-8.0,86935.0,3,45.0
7.0,86940.0,6,27.0
18.0,86945.0,8,54.0
-27.0,86950.0,6,65.0
-11.0,86955.0,7,75.0
-10.0,86960.0,9,105.0
-30.0,86965.0,9,149.0
-44.0,86970.0,5,134.0
15.0,86975.0,7,77.0
57.0,86980.0,13,81.0
-4.0,86985.0,15,154.0
-73.0,86990.0,17,236.0
-82.0,86995.0,13,268.0
-32.0,87000.0,6,203.0
65.0,87005.0,5,137.0
66.0,87010.0,4,69.0
68.0,87015.0,1,55.0
14.0,87020.0,8,51.0
4.0,87025.0,8,70.0
-19.0,87030.0,6,65.0
5.0,87035.0,3,68.0
-3.0,87040.0,8,96.0
-28.0,87045.0,9,109.0
-13.0,87050.0,6,97.0
12.0,87055.0,2,54.0
43.0,87060.0,2,38.0
16.0,87065.0,1,18.0
20.0,87070.0,6,36.0
-18.0,87075.0,7,49.0
-13.0,87080.0,3,41.0
8.0,87085.0,1,23.0
18.0,87090.0,3,25.0
-2.0,87095.0,0,15.0
10.0,87100.0,6,22.0
-7.0,87105.0,6,45.0
-23.0,87110.0,4,45.0
0.0,87115.0,3,34.0
11.0,87120.0,1,25.0
9.0,87125.0,7,36.0
-11.0,87130.0,7,56.0
-20.0,87135.0,2,45.0
11.0,87140.0,0,21.0
24.0,87145.0,1,9.0
12.0,87150.0,2,11.0
-2.0,87155.0,7,35.0
-24.0,87160.0,8,60.0
-25.0,87165.0,6,66.0
-6.0,87170.0,6,63.0
3.0,87175.0,5,73.0
-10.0,87180.0,1,51.0
22.0,87185.0,7,37.0
14.0,87190.0,6,57.0
-20.0,87195.0,2,42.0
15.0,87200.0,3,27.0
15.0,87205.0,1,10.0
17.0,87210.0,7,30.0
-20.0,87215.0,7,48.0
-18.0,87220.0,2,37.0
11.0,87225.0,2,18.0
19.0,87230.0,2,14.0
4.0,87235.0,7,32.0
-18.0,87240.0,11,76.0
-44.0,87245.0,16,147.0
-71.0,87250.0,18,232.0
-85.0,87255.0,23,338.0
-106.0,87260.0,26,463.0
-125.0,87265.0,28,595.0
-132.0,87270.0,31,741.0
-146.0,87275.0,35,909.0
-168.0,87280.0,32,981.0
-72.0,87285.0,23,924.0
57.0,87290.0,16,758.0
166.0,87295.0,9,651.0
107.0,87300.0,2,576.0
75.0,87305.0,8,589.0
-13.0,87310.0,8,546.0
43.0,87315.0,6,409.0
137.0,87320.0,2,227.0
182.0,87325.0,2,101.0
126.0,87330.0,0,55.0
46.0,87335.0,7,72.0
-17.0,87340.0,8,56.0
16.0,87345.0,4,48.0
8.0,87350.0,1,34.0
14.0,87355.0,2,24.0
10.0,87360.0,3,29.0
-5.0,87365.0,3,44.0
-15.0,87370.0,1,20.0
24.0,87375.0,6,24.0
-4.0,87380.0,3,39.0
-15.0,87385.0,1,18.0
21.0,87390.0,2,15.0
3.0,87395.0,2,4.0
11.0,87400.0,5,20.0
-16.0,87405.0,0,20.0
0.0,87410.0,1,4.0
16.0,87415.0,1,9.0
-5.0,87420.0,0,0.0
9.0,87425.0,2,6.0
-6.0,87430.0,1,8.0
-2.0,87435.0,2,8.0
0.0,87440.0,3,21.0
-13.0,87445.0,0,6.0
15.0,87450.0,3,8.0
-2.0,87455.0,0,6.0
2.0,87460.0,2,5.0
1.0,87465.0,2,15.0
-10.0,87470.0,2,7.0
8.0,87475.0,6,23.0
-16.0,87480.0,3,34.0
-11.0,87485.0,3,23.0
11.0,87490.0,5,35.0
-12.0,87495.0,4,28.0
7.0,87500.0,7,30.0
-2.0,87505.0,12,72.0
-42.0,87510.0,14,140.0
-68.0,87515.0,9,164.0
-24.0,87520.0,8,137.0
27.0,87525.0,4,95.0
42.0,87530.0,2,94.0
1.0,87535.0,9,106.0
-12.0,87540.0,11,116.0
-10.0,87545.0,6,97.0
19.0,87550.0,5,61.0
36.0,87555.0,1,46.0
15.0,87560.0,6,47.0
-1.0,87565.0,5,56.0
-9.0,87570.0,4,47.0
9.0,87575.0,4,39.0
8.0,87580.0,2,35.0
4.0,87585.0,6,40.0
-5.0,87590.0,8,61.0
-21.0,87595.0,2,46.0
15.0,87600.0,0,19.0
27.0,87605.0,0,4.0
15.0,87610.0,0,0.0
4.0,87615.0,2,4.0
-4.0,87620.0,5,23.0
-19.0,87625.0,2,29.0
-6.0,87630.0,2,15.0
14.0,87635.0,3,15.0
0.0,87640.0,9,51.0
-36.0,87645.0,8,70.0
-19.0,87650.0,3,57.0
13.0,87655.0,4,38.0
19.0,87660.0,2,34.0
4.0,87665.0,9,50.0
-16.0,87670.0,8,75.0
-25.0,87675.0,3,60.0
15.0,87680.0,4,36.0
24.0,87685.0,3,32.0
4.0,87690.0,7,46.0
-14.0,87695.0,5,54.0
-8.0,87700.0,1,31.0
23.0,87705.0,1,13.0
18.0,87710.0,1,3.0
10.0,87715.0,4,18.0
-15.0,87720.0,2,23.0
-5.0,87725.0,0,6.0
17.0,87730.0,4,13.0
-7.0,87735.0,2,13.0
0.0,87740.0,7,27.0
-14.0,87745.0,5,46.0
-19.0,87750.0,0,25.0
21.0,87755.0,0,0.0
25.0,87760.0,2,2.0
-2.0,87765.0,7,29.0
-27.0,87770.0,4,44.0
-15.0,87775.0,2,30.0
14.0,87780.0,3,21.0
9.0,87785.0,7,48.0
-27.0,87790.0,5,55.0
-7.0,87795.0,1,21.0
34.0,87800.0,2,15.0
6.0,87805.0,4,12.0
3.0,87810.0,8,44.0
-32.0,87815.0,8,71.0
-27.0,87820.0,3,61.0
10.0,87825.0,3,45.0
16.0,87830.0,2,24.0
21.0,87835.0,7,31.0
-7.0,87840.0,8,55.0
-24.0,87845.0,2,49.0
6.0,87850.0,2,29.0
20.0,87855.0,2,30.0
-1.0,87860.0,0,0.0
30.0,87865.0,8,24.0
-24.0,87870.0,6,47.0
-23.0,87875.0,2,38.0
9.0,87880.0,1,16.0
22.0,87885.0,3,19.0
-3.0,87890.0,0,5.0
14.0,87895.0,6,19.0
-14.0,87900.0,5,39.0
-20.0,87905.0,0,22.0
17.0,87910.0,3,9.0
13.0,87915.0,2,11.0
-2.0,87920.0,7,28.0
-17.0,87925.0,5,49.0
-21.0,87930.0,0,29.0
20.0,87935.0,1,4.0
25.0,87940.0,1,7.0
-3.0,87945.0,1,1.0
6.0,87950.0,4,14.0
-13.0,87955.0,0,18.0
-4.0,87960.0,2,8.0
10.0,87965.0,4,22.0
-14.0,87970.0,3,20.0
2.0,87975.0,4,19.0
1.0,87980.0,0,18.0
1.0,87985.0,1,5.0
13.0,87990.0,2,4.0
1.0,87995.0,4,22.0
-18.0,88000.0,1,24.0
-2.0,88005.0,1,6.0
18.0,88010.0,3,9.0
-3.0,88015.0,8,40.0
-31.0,88020.0,4,55.0
-15.0,88025.0,1,27.0
28.0,88030.0,3,13.0
14.0,88035.0,1,9.0
4.0,88040.0,6,23.0
-14.0,88045.0,5,42.0
-19.0,88050.0,3,30.0
12.0,88055.0,3,26.0
4.0,88060.0,1,11.0
15.0,88065.0,7,25.0
-14.0,88070.0,8,54.0
-29.0,88075.0,3,55.0
-1.0,88080.0,3,37.0
18.0,88085.0,4,39.0
-2.0,88090.0,1,19.0
20.0,88095.0,7,24.0
-5.0,88100.0,2,36.0
-12.0,88105.0,0,4.0
32.0,88110.0,2,8.0
-4.0,88115.0,7,32.0
-24.0,88120.0,2,38.0
-6.0,88125.0,2,19.0
19.0,88130.0,3,19.0
0.0,88135.0,2,9.0
10.0,88140.0,6,29.0
-20.0,88145.0,8,63.0
-34.0,88150.0,5,71.0
-8.0,88155.0,3,41.0
30.0,88160.0,5,29.0
12.0,88165.0,2,26.0
3.0,88170.0,8,32.0
-6.0,88175.0,8,58.0
-26.0,88180.0,3,54.0
4.0,88185.0,3,33.0
21.0,88190.0,2,14.0
19.0,88195.0,7,31.0
-17.0,88200.0,8,53.0
-22.0,88205.0,6,61.0
-8.0,88210.0,4,56.0
5.0,88215.0,0,40.0
16.0,88220.0,5,28.0
12.0,88225.0,6,41.0
-13.0,88230.0,3,35.0
6.0,88235.0,2,26.0
9.0,88240.0,2,30.0
-4.0,88245.0,2,10.0
20.0,88250.0,6,25.0
-15.0,88255.0,6,49.0
-24.0,88260.0,3,45.0
4.0,88265.0,4,35.0
10.0,88270.0,2,23.0
12.0,88275.0,6,31.0
-8.0,88280.0,6,50.0
-19.0,88285.0,1,38.0
12.0,88290.0,0,28.0
10.0,88295.0,6,51.0
-23.0,88300.0,8,70.0
-19.0,88305.0,5,57.0
13.0,88310.0,2,41.0
16.0,88315.0,3,38.0
3.0,88320.0,2,22.0
16.0,88325.0,6,38.0
-16.0,88330.0,6,52.0
-14.0,88335.0,6,45.0
7.0,88340.0,1,52.0
-7.0,88345.0,7,67.0
-15.0,88350.0,14,123.0
-56.0,88355.0,16,169.0
-46.0,88360.0,13,177.0
-8.0,88365.0,7,155.0
22.0,88370.0,6,143.0
12.0,88375.0,1,124.0
19.0,88380.0,7,148.0
-24.0,88385.0,7,153.0
-5.0,88390.0,4,117.0
36.0,88395.0,6,73.0
44.0,88400.0,3,50.0
23.0,88405.0,2,37.0
13.0,88410.0,8,49.0
-12.0,88415.0,7,67.0
-18.0,88420.0,3,56.0
11.0,88425.0,2,34.0
22.0,88430.0,1,27.0
7.0,88435.0,3,25.0
2.0,88440.0,2,15.0
10.0,88445.0,6,31.0
-16.0,88450.0,8,51.0
-20.0,88455.0,4,48.0
3.0,88460.0,3,52.0
-4.0,88465.0,9,87.0
-35.0,88470.0,10,113.0
-26.0,88475.0,4,100.0
13.0,88480.0,1,51.0
49.0,88485.0,1,26.0
25.0,88490.0,1,6.0
20.0,88495.0,8,31.0
-25.0,88500.0,8,55.0
-24.0,88505.0,4,59.0
-4.0,88510.0,5,51.0
8.0,88515.0,2,42.0
9.0,88520.0,6,42.0
0.0,88525.0,6,60.0
-18.0,88530.0,3,43.0
17.0,88535.0,3,35.0
8.0,88540.0,4,43.0
-8.0,88545.0,1,26.0
17.0,88550.0,6,29.0
-3.0,88555.0,7,51.0
-22.0,88560.0,3,45.0
6.0,88565.0,0,23.0
22.0,88570.0,0,6.0
17.0,88575.0,2,9.0
-3.0,88580.0,7,32.0
-23.0,88585.0,6,49.0
-17.0,88590.0,3,43.0
6.0,88595.0,1,23.0
20.0,88600.0,2,20.0
3.0,88605.0,3,28.0
-8.0,88610.0,2,9.0
19.0,88615.0,6,29.0
-20.0,88620.0,4,42.0
-13.0,88625.0,1,20.0
22.0,88630.0,1,12.0
8.0,88635.0,1,17.0
-5.0,88640.0,0,0.0
17.0,88645.0,2,8.0
-8.0,88650.0,0,9.0
-1.0,88655.0,0,0.0
9.0,88660.0,0,0.0
0.0,88665.0,2,2.0
-2.0,88670.0,4,18.0
-16.0,88675.0,3,23.0
-5.0,88680.0,1,14.0
9.0,88685.0,3,18.0
-4.0,88690.0,2,11.0
7.0,88695.0,6,28.0
-17.0,88700.0,4,42.0
-14.0,88705.0,1,15.0
27.0,88710.0,1,10.0
5.0,88715.0,2,2.0
8.0,88720.0,7,25.0
-23.0,88725.0,4,40.0
-15.0,88730.0,0,17.0
23.0,88735.0,1,1.0
16.0,88740.0,2,4.0
-3.0,88745.0,8,31.0
-27.0,88750.0,3,43.0
-12.0,88755.0,0,16.0
27.0,88760.0,2,3.0
13.0,88765.0,3,14.0
-11.0,88770.0,0,7.0
7.0,88775.0,5,16.0
-9.0,88780.0,3,22.0
-6.0,88785.0,1,11.0
11.0,88790.0,2,12.0
-1.0,88795.0,1,3.0
9.0,88800.0,6,24.0
-21.0,88805.0,5,38.0
-14.0,88810.0,1,27.0
11.0,88815.0,3,20.0
7.0,88820.0,5,36.0
-16.0,88825.0,0,23.0
13.0,88830.0,7,24.0
-1.0,88835.0,7,50.0
-26.0,88840.0,2,35.0
15.0,88845.0,0,14.0
21.0,88850.0,1,4.0
10.0,88855.0,2,4.0
0.0,88860.0,7,29.0
-25.0,88865.0,2,35.0
-6.0,88870.0,2,12.0
23.0,88875.0,1,7.0
5.0,88880.0,7,31.0
-24.0,88885.0,3,40.0
-9.0,88890.0,3,14.0
26.0,88895.0,4,22.0
-8.0,88900.0,2,20.0
2.0,88905.0,6,27.0
-7.0,88910.0,1,33.0
-6.0,88915.0,0,5.0
28.0,88920.0,1,4.0
1.0,88925.0,0,0.0
4.0,88930.0,6,15.0
-15.0,88935.0,2,25.0
-10.0,88940.0,0,5.0
20.0,88945.0,3,13.0
-8.0,88950.0,9,44.0
-31.0,88955.0,8,63.0
-19.0,88960.0,4,53.0
10.0,88965.0,3,55.0
-2.0,88970.0,10,80.0
-25.0,88975.0,11,105.0
-25.0,88980.0,6,81.0
24.0,88985.0,2,63.0
18.0,88990.0,4,54.0
9.0,88995.0,2,42.0
12.0,89000.0,8,47.0
-5.0,89005.0,9,69.0
-22.0,89010.0,6,74.0
-5.0,89015.0,4,79.0
-5.0,89020.0,8,79.0
0.0,89025.0,11,102.0
-23.0,89030.0,9,105.0
-3.0,89035.0,5,95.0
10.0,89040.0,2,75.0
20.0,89045.0,7,58.0
17.0,89050.0,9,77.0
-19.0,89055.0,5,75.0
2.0,89060.0,5,61.0
14.0,89065.0,0,49.0
12.0,89070.0,7,41.0
8.0,89075.0,5,55.0
-14.0,89080.0,1,32.0
23.0,89085.0,1,11.0
21.0,89090.0,3,24.0
-13.0,89095.0,2,9.0
15.0,89100.0,6,24.0
-15.0,89105.0,3,34.0
-10.0,89110.0,5,27.0
7.0,89115.0,6,46.0
-19.0,89120.0,2,43.0
3.0,89125.0,7,28.0
15.0,89130.0,12,76.0
-48.0,89135.0,9,106.0
-30.0,89140.0,2,80.0
26.0,89145.0,1,30.0
50.0,89150.0,1,25.0
5.0,89155.0,7,48.0
-23.0,89160.0,8,61.0
-13.0,89165.0,1,47.0
14.0,89170.0,1,22.0
25.0,89175.0,1,13.0
9.0,89180.0,1,2.0
11.0,89185.0,2,11.0
-9.0,89190.0,6,31.0
-20.0,89195.0,7,64.0
-33.0,89200.0,4,60.0
4.0,89205.0,3,25.0
35.0,89210.0,2,17.0
8.0,89215.0,8,39.0
-22.0,89220.0,5,56.0
-17.0,89225.0,0,34.0
22.0,89230.0,0,7.0
27.0,89235.0,0,0.0
7.0,89240.0,0,0.0
0.0,89245.0,1,1.0
-1.0,89250.0,6,20.0
-19.0,89255.0,4,36.0
-16.0,89260.0,1,16.0
20.0,89265.0,1,14.0
2.0,89270.0,7,41.0
-27.0,89275.0,3,48.0
-7.0,89280.0,1,19.0
29.0,89285.0,3,12.0
7.0,89290.0,2,11.0
1.0,89295.0,4,20.0
-9.0,89300.0,1,20.0
0.0,89305.0,0,1.0
19.0,89310.0,0,0.0
1.0,89315.0,0,0.0
0.0,89320.0,0,0.0
0.0,89325.0,4,12.0
-12.0,89330.0,0,15.0
-3.0,89335.0,1,3.0
12.0,89340.0,1,8.0
-5.0,89345.0,2,15.0
-7.0,89350.0,0,3.0
12.0,89355.0,1,2.0
1.0,89360.0,0,4.0
-2.0,89365.0,0,0.0
4.0,89370.0,0,0.0
0.0,89375.0,0,0.0
0.0,89380.0,1,1.0
-1.0,89385.0,2,7.0
-6.0,89390.0,3,6.0
1.0,89395.0,6,31.0
-25.0,89400.0,9,71.0
-40.0,89405.0,5,84.0
-13.0,89410.0,1,42.0
42.0,89415.0,1,8.0
34.0,89420.0,2,17.0
-9.0,89425.0,2,27.0
-10.0,89430.0,2,3.0
24.0,89435.0,5,22.0
-19.0,89440.0,1,23.0
-1.0,89445.0,1,8.0
15.0,89450.0,1,10.0
-2.0,89455.0,1,1.0
9.0,89460.0,6,19.0
-18.0,89465.0,3,34.0
-15.0,89470.0,0,18.0
16.0,89475.0,1,5.0
13.0,89480.0,2,10.0
-5.0,89485.0,1,1.0
9.0,89490.0,4,17.0
-16.0,89495.0,1,17.0
0.0,89500.0,2,7.0
10.0,89505.0,2,5.0
2.0,89510.0,7,31.0
-26.0,89515.0,6,44.0
-13.0,89520.0,3,29.0
15.0,89525.0,6,38.0
-9.0,89530.0,3,35.0
3.0,89535.0,3,22.0
13.0,89540.0,1,10.0
12.0,89545.0,3,15.0
-5.0,89550.0,0,7.0
8.0,89555.0,3,10.0
-3.0,89560.0,3,19.0
-9.0,89565.0,0,8.0
11.0,89570.0,0,0.0
8.0,89575.0,1,3.0
-3.0,89580.0,1,3.0
0.0,89585.0,6,23.0
-20.0,89590.0,0,25.0
-2.0,89595.0,0,0.0
25.0,89600.0,0,0.0
0.0,89605.0,0,0.0
0.0,89610.0,3,12.0
-12.0,89615.0,5,35.0
-23.0,89620.0,8,68.0
-33.0,89625.0,11,117.0
-49.0,89630.0,15,180.0
-63.0,89635.0,19,268.0
-88.0,89640.0,18,303.0
-35.0,89645.0,10,238.0
65.0,89650.0,6,179.0
59.0,89655.0,0,133.0
46.0,89660.0,1,107.0
26.0,89665.0,6,126.0
-19.0,89670.0,8,126.0
0.0,89675.0,4,83.0
43.0,89680.0,1,46.0
37.0,89685.0,1,22.0
24.0,89690.0,4,29.0
-7.0,89695.0,1,24.0
5.0,89700.0,7,33.0
-9.0,89705.0,7,54.0
-21.0,89710.0,3,45.0
9.0,89715.0,3,29.0
16.0,89720.0,2,21.0
8.0,89725.0,9,44.0
-23.0,89730.0,14,103.0
-59.0,89735.0,11,135.0
-32.0,89740.0,4,115.0
20.0,89745.0,3,59.0
56.0,89750.0,2,50.0
9.0,89755.0,8,73.0
-23.0,89760.0,8,84.0
-11.0,89765.0,2,52.0
32.0,89770.0,0,17.0
35.0,89775.0,0,1.0
16.0,89780.0,1,5.0
-4.0,89785.0,2,2.0
3.0,89790.0,7,25.0
-23.0,89795.0,5,44.0
-19.0,89800.0,2,28.0
16.0,89805.0,3,18.0
10.0,89810.0,3,31.0
-13.0,89815.0,2,15.0
16.0,89820.0,6,24.0
-9.0,89825.0,3,40.0
-16.0,89830.0,1,21.0
19.0,89835.0,1,9.0
12.0,89840.0,2,2.0
7.0,89845.0,6,25.0
-23.0,89850.0,4,40.0
-15.0,89855.0,1,20.0
20.0,89860.0,1,12.0
8.0,89865.0,3,21.0
-9.0,89870.0,1,7.0
14.0,89875.0,7,27.0
-20.0,89880.0,4,45.0
-18.0,89885.0,0,25.0
20.0,89890.0,1,6.0
19.0,89895.0,1,9.0
-3.0,89900.0,2,18.0
-9.0,89905.0,1,3.0
15.0,89910.0,5,20.0
-17.0,89915.0,1,25.0
-5.0,89920.0,0,3.0
22.0,89925.0,1,5.0
-2.0,89930.0,0,3.0
2.0,89935.0,3,10.0
-7.0,89940.0,0,12.0
-2.0,89945.0,0,0.0
12.0,89950.0,1,1.0
-1.0,89955.0,6,21.0
-20.0,89960.0,4,39.0
-18.0,89965.0,2,24.0
15.0,89970.0,3,21.0
3.0,89975.0,1,8.0
13.0,89980.0,2,8.0
0.0,89985.0,0,5.0
3.0,89990.0,0,0.0
5.0,89995.0,0,0.0
0.0,90000.0,3,7.0
-7.0,90005.0,2,14.0
-7.0,90010.0,2,12.0
2.0,90015.0,3,22.0
-10.0,90020.0,2,7.0
15.0,90025.0,6,21.0
-14.0,90030.0,3,35.0
-14.0,90035.0,1,17.0
18.0,90040.0,2,13.0
4.0,90045.0,2,9.0
4.0,90050.0,4,20.0
-11.0,90055.0,6,37.0
-17.0,90060.0,1,30.0
7.0,90065.0,2,16.0
14.0,90070.0,2,11.0
5.0,90075.0,6,33.0
-22.0,90080.0,6,49.0
-16.0,90085.0,0,24.0
25.0,90090.0,1,5.0
19.0,90095.0,1,7.0
-2.0,90100.0,0,0.0
7.0,90105.0,4,12.0
-12.0,90110.0,2,20.0
-8.0,90115.0,2,3.0
17.0,90120.0,4,18.0
-15.0,90125.0,1,13.0
5.0,90130.0,7,23.0
-10.0,90135.0,3,38.0
-15.0,90140.0,1,12.0
26.0,90145.0,3,14.0
-2.0,90150.0,1,6.0
8.0,90155.0,3,14.0
-8.0,90160.0,0,10.0
4.0,90165.0,0,0.0
10.0,90170.0,1,4.0
-4.0,90175.0,0,0.0
4.0,90180.0,1,5.0
-5.0,90185.0,0,1.0
4.0,90190.0,0,0.0
1.0,90195.0,1,2.0
-2.0,90200.0,4,18.0
-16.0,90205.0,1,20.0
-2.0,90210.0,2,9.0
11.0,90215.0,4,28.0
